gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000198743	3926.860880845202	0.32650090783553753	0.2765055892572381	1.1808112404259137	0.23767771772449445	0.957907588389056
ENSG00000272804	536.6879734551302	0.42787119512316596	0.37057713204257203	1.1546076595843804	0.24825112860490556	0.957907588389056
ENSG00000183640	166.8472277860119	-0.6043650559851298	0.5286910012841536	-1.1431347507658902	0.25298264801891523	0.957907588389056
ENSG00000156304	5366.269172845574	-0.1845219967429635	0.1654025929747071	-1.1155931320325798	0.2645963332692165	0.957907588389056
ENSG00000160193	3250.323830474985	-0.20355467066794863	0.1837507431982039	-1.1077760401131174	0.2679585501638024	0.957907588389056
ENSG00000160209	13934.90155981755	-0.16357789003283246	0.14819241867816707	-1.1038209072495022	0.26967083365533656	0.957907588389056
ENSG00000231068	88.36598122234112	-0.695156123692974	0.6298020793516202	-1.1037691784197277	0.26969327807825644	0.957907588389056
ENSG00000241837	2872.2526901127458	0.22611634591110133	0.20713111150168853	1.0916580530648967	0.274983429078562	0.957907588389056
ENSG00000160199	5548.2322926027655	-0.1865381074296456	0.1721356114764438	-1.083669473327852	0.27851137529064346	0.957907588389056
ENSG00000160183	6170.929224062554	0.19753803198159023	0.1824658742746281	1.082602611402706	0.2789848477043893	0.957907588389056
ENSG00000159082	14600.267878865165	0.17028549707477753	0.1582534885649746	1.076029973297321	0.2819138516202091	0.957907588389056
ENSG00000244362	120.8295020201792	0.5660375077781822	0.5370372879566548	1.0540003840922643	0.2918827412835136	0.957907588389056
ENSG00000159079	3242.6231797908013	-0.20971203244519077	0.19951950978821237	-1.0510853433220522	0.2932193949832049	0.957907588389056
ENSG00000156273	5822.416781187779	0.21368948230618864	0.20408929725241928	1.0470391401362698	0.2950815266312214	0.957907588389056
ENSG00000249209	326.6231029791435	-0.4059090975743282	0.3932428871759205	-1.0322096363633435	0.3019739217569087	0.957907588389056
ENSG00000274749	204.44204996133598	0.4424566063692871	0.43231604438633825	1.023456362803613	0.3060921220321785	0.957907588389056
ENSG00000187766	306.25354374890514	0.49149395515857147	0.4804562150766965	1.022973456759453	0.30632039596812066	0.957907588389056
ENSG00000215455	429.46048588135886	0.4323641962822078	0.44262239992546804	0.9768240295904871	0.3286562775492056	0.957907588389056
ENSG00000198390	213.15776674550818	0.44084834012369173	0.45438852791472273	0.9702012991983544	0.33194616326986787	0.957907588389056
ENSG00000160298	6777.333206249672	-0.19393414244413673	0.20086700899293067	-0.965485290075495	0.33430180028196005	0.957907588389056
ENSG00000221837	684.3023152839074	0.2944133543784117	0.30676222480108356	0.959744487996593	0.33718382700483684	0.957907588389056
ENSG00000159110	5273.2831255634155	0.1605996645763849	0.17085937783944866	0.9399522964861519	0.34724203038975315	0.957907588389056
ENSG00000222018	245.7476986725264	-0.37918642719024837	0.41031222858088423	-0.9241411802463497	0.35541281525212826	0.957907588389056
ENSG00000159147	6309.860997321654	-0.15290337715679891	0.16548567896618083	-0.9239674279491383	0.35550327465603326	0.957907588389056
ENSG00000156282	393.05309900471826	0.3402804680958586	0.3857524075405642	0.8821214370776831	0.37771114074082124	0.957907588389056
ENSG00000160233	1936.5920086848764	-0.27550137982011225	0.3143363759581739	-0.8764540183436197	0.3807832631279732	0.957907588389056
ENSG00000160213	3872.029247624942	0.18366205939512176	0.2095707874534679	0.8763724258845055	0.38082760349245126	0.957907588389056
ENSG00000160307	954.3613465270604	0.22482909524552447	0.2567328236843667	0.8757317900337301	0.3811758589191926	0.957907588389056
ENSG00000188694	709.719792378849	-0.3599793148999535	0.4120663326533431	-0.8735955509444433	0.3823385499615179	0.957907588389056
ENSG00000154639	3235.1762607996225	-0.15667682649873296	0.17998212603376668	-0.8705132556848374	0.3840199783190037	0.957907588389056
ENSG00000160294	10338.023498704384	0.14330488313237405	0.16523949757471013	0.8672556212995096	0.3858019665748161	0.957907588389056
ENSG00000157578	7965.822108406549	0.12611359459034518	0.1455513624359928	0.8664542363580039	0.3862411123038019	0.957907588389056
ENSG00000160310	9500.966107810078	-0.14621891565916353	0.17213754356180525	-0.8494307089183265	0.39564167145252005	0.957907588389056
ENSG00000189169	484.21406960312856	-0.2981203704525836	0.35428931042793094	-0.841460246408498	0.4000901466578897	0.957907588389056
ENSG00000183421	2100.5160140500925	-0.23871520530848125	0.28503778871277163	-0.8374861676640042	0.4023193488927005	0.957907588389056
ENSG00000154646	1982.749421916757	0.17139348118408737	0.2088696207943599	0.8205763984836779	0.4118875957812038	0.957907588389056
ENSG00000185808	5695.794960893605	0.13385781972261263	0.16576162391678065	0.8075320243593591	0.4193600318940426	0.957907588389056
ENSG00000142188	3698.3639253403953	0.1419963501340566	0.1781195883024306	0.7971967119807166	0.42533679533163304	0.957907588389056
ENSG00000184900	2709.1225653776805	-0.1738256077122511	0.22004657574711917	-0.7899491601814977	0.42955745976181925	0.957907588389056
ENSG00000175894	4292.594603036625	0.16515382440558174	0.2097462059958876	0.7873983875961972	0.4310486903422186	0.957907588389056
ENSG00000173638	6804.354264388331	0.12135297443645955	0.15590519066554556	0.7783767424189942	0.4363469456254292	0.957907588389056
ENSG00000160201	6880.085801136473	-0.14895068382653365	0.19214339173639264	-0.775205863082107	0.43821802423277334	0.957907588389056
ENSG00000241945	3578.543373599904	0.13969262388877018	0.18109382572579769	0.7713825876111595	0.4404801928794737	0.957907588389056
ENSG00000205758	7743.737049287098	-0.11902739218963246	0.156752303671047	-0.759334245188624	0.447652637023522	0.957907588389056
ENSG00000278961	1568.007662958376	-0.1953115562937501	0.257436134722458	-0.7586796488547172	0.44804421380932385	0.957907588389056
ENSG00000160221	5567.3548834161475	-0.13406932021293347	0.17703640690951103	-0.7572980188276222	0.44887133757296477	0.957907588389056
ENSG00000154645	5265.519870042346	-0.12065959516888412	0.16079846372483836	-0.7503777857937705	0.45302720610264846	0.957907588389056
ENSG00000157601	8439.380220376835	0.12103784913776322	0.16361911071210272	0.7397537403239913	0.4594494330373712	0.957907588389056
ENSG00000276076	1018.1651943027839	0.18213137650096595	0.2509949987685933	0.7256374724377808	0.468061042747156	0.957907588389056
ENSG00000141956	21322.048099887266	0.1046726433315613	0.14620278779368395	0.7159415009190626	0.47402747129469663	0.957907588389056
ENSG00000183778	8424.602285510407	-0.13825903501165868	0.19645968264465868	-0.7037527148088246	0.4815867855244945	0.957907588389056
ENSG00000170262	1249.9675518726265	0.17700178260188876	0.2546920589141882	0.6949638844512417	0.4870779350839861	0.957907588389056
ENSG00000186971	246.6930513301446	0.2647549614659647	0.38615323214476	0.6856215083205989	0.49295181485061057	0.957907588389056
ENSG00000142166	2806.2624480646787	-0.12596695958324824	0.183931483950339	-0.6848580616968163	0.4934334924769654	0.957907588389056
ENSG00000159259	1949.4412373618607	-0.16343013138539503	0.2411839970948553	-0.6776159834564793	0.4980152091654878	0.957907588389056
ENSG00000188155	513.9194123955052	-0.26135864857739455	0.38908815044812045	-0.6717209153668202	0.5017613836599171	0.957907588389056
ENSG00000160216	12614.290539811478	0.10247964928362771	0.1534605081603367	0.6677916716954709	0.5042665834893599	0.957907588389056
ENSG00000155313	7624.778630929146	-0.10572167058241551	0.16205126386651975	-0.6523964581325176	0.5141454486322027	0.957907588389056
ENSG00000212935	353.610989650174	0.266649195514901	0.4095843160666872	0.6510239407494453	0.5150310326626271	0.957907588389056
ENSG00000186977	156.26563673842386	0.3271674214126088	0.5069560036996279	0.6453566365227542	0.5186960977922197	0.957907588389056
ENSG00000186866	7825.1434129333775	-0.12410615866367893	0.19473944683453684	-0.6372933716358324	0.523933767669077	0.957907588389056
ENSG00000212933	116.17735571922361	-0.35738041997115694	0.5626730113389558	-0.6351476128572835	0.5253321463892395	0.957907588389056
ENSG00000205927	1801.1238601254274	-0.1549128324377444	0.24508329470690784	-0.6320823809023899	0.5273330475831423	0.957907588389056
ENSG00000184787	5731.778650139935	-0.10466956581754178	0.16700499503611024	-0.626745120976231	0.5308263218947249	0.957907588389056
ENSG00000159212	2243.800969954473	-0.1412812830698366	0.22647449954610735	-0.6238286577649486	0.5327401170016807	0.957907588389056
ENSG00000198862	10175.325689394078	0.104266484155029	0.16717807964509904	0.623685140877174	0.5328343834213565	0.957907588389056
ENSG00000156284	722.5722803881912	-0.18276647346787295	0.29320217995551573	-0.6233462298800168	0.5330570243452935	0.957907588389056
ENSG00000206107	218.71961618588097	-0.28442473519844086	0.45777028232995803	-0.6213263424414022	0.5343849248180926	0.957907588389056
ENSG00000206102	96.36231797159283	-0.3452996728864825	0.5567070913956074	-0.6202537711902534	0.5350907252716155	0.957907588389056
ENSG00000142185	10185.980552331852	0.11159675186752795	0.18135532365979484	0.6153486405332811	0.538324501588463	0.957907588389056
ENSG00000205439	165.5073600479865	0.3161154249125901	0.5161858614993683	0.6124062057693088	0.540269036963609	0.957907588389056
ENSG00000276612	475.345328544513	-0.21910422015893458	0.3740313309783809	-0.5857910875696102	0.5580159136533649	0.957907588389056
ENSG00000187026	143.15555690698628	-0.3303522064951638	0.5646733246130428	-0.585032428655181	0.5585259119861228	0.957907588389056
ENSG00000182816	247.16202407026657	0.2341273037542906	0.4048891494042511	0.5782503781560525	0.5630950908444263	0.957907588389056
ENSG00000166979	5424.482216913891	-0.09000409977944716	0.15736372091882214	-0.5719494890812654	0.5673561950072725	0.957907588389056
ENSG00000160208	2687.6705975136492	0.13928185852562522	0.2512676199682341	0.5543167820160576	0.5793620670873634	0.957907588389056
ENSG00000273590	3048.5807988936785	-0.10483981036055175	0.19426456869734668	-0.5396754079426923	0.5894209024157928	0.957907588389056
ENSG00000183844	2345.5673142237697	-0.11503477021541142	0.21442970889415555	-0.536468434381887	0.5916348459349378	0.957907588389056
ENSG00000159267	7232.7898404445505	-0.08341080645659717	0.15814327101220033	-0.5274382268858107	0.5978893032741026	0.957907588389056
ENSG00000280071	3228.72039644997	-0.10560225065932007	0.20075355481773052	-0.5260292937537229	0.5988678537921213	0.957907588389056
ENSG00000160299	8674.904022027436	-0.08819284901387535	0.17431121541298558	-0.5059505138836022	0.6128913897895185	0.957907588389056
ENSG00000187005	185.96378637482093	0.2695315458513683	0.5343949124132731	0.5043677242999774	0.6140029943831581	0.957907588389056
ENSG00000160285	8270.637303665557	-0.10980902653900895	0.21779863447202627	-0.5041768365775161	0.6141371162438043	0.957907588389056
ENSG00000142182	1644.7418035184362	-0.11946366418039518	0.23868899988225625	-0.5004992447885149	0.6167235877790402	0.957907588389056
ENSG00000206105	63.36224062167875	0.33724793507068973	0.6889727555690744	0.4894938621950752	0.6244920988689222	0.957907588389056
ENSG00000160282	4789.533542049793	-0.07539842886473402	0.1561803632291737	-0.48276510123168914	0.6292625328895054	0.957907588389056
ENSG00000182670	29245.692787459204	0.09316069278482798	0.1949126451759385	0.4779612564425268	0.6326777808886566	0.957907588389056
ENSG00000160284	1127.1081480676364	-0.13756685361482648	0.2984231374481635	-0.4609791814105635	0.6448135414736077	0.957907588389056
ENSG00000215454	1271.026738998582	0.14311696560992732	0.3118232335469683	0.45896825577100675	0.6462569621074705	0.957907588389056
ENSG00000157542	8536.371848168134	-0.08482084015638124	0.1855388658129111	-0.45715941932032017	0.6475564640808125	0.957907588389056
ENSG00000160202	1534.1544147112234	-0.10622516775462543	0.23777214233333568	-0.4467519479456389	0.6550541695458334	0.957907588389056
ENSG00000285815	1041.016998086535	-0.14382028391965665	0.3228532946028731	-0.44546636606748374	0.6559827607658979	0.957907588389056
ENSG00000160255	11488.190090103517	-0.07321480977621814	0.16441938841486595	-0.44529304288300364	0.6561079949022272	0.957907588389056
ENSG00000154642	3261.848192170052	0.07768774655802137	0.17684759669819777	0.43929206847295016	0.660449920542882	0.957907588389056
ENSG00000160214	3845.1095354633217	-0.08706039572486705	0.19905060036398908	-0.437378212201652	0.6618370824595413	0.957907588389056
ENSG00000240432	136.49626073781982	0.20665238557536303	0.4740364092040654	0.43594201112598996	0.6628788033384272	0.957907588389056
ENSG00000157551	11706.71894517673	0.07251587534197962	0.16699050908132854	0.43425147776909034	0.6641058350831919	0.957907588389056
ENSG00000142192	11354.681980246058	-0.06402724663174927	0.1475696457805624	-0.4338781616848119	0.6643769188784037	0.957907588389056
ENSG00000185272	2479.977491000355	-0.08549414264328034	0.2035518997432206	-0.42001151918076246	0.674477038663352	0.957907588389056
ENSG00000205726	26234.726603382314	0.07011619850495565	0.17022631139459973	0.4118998874528866	0.6804128032940764	0.957907588389056
ENSG00000142168	1443.0380831444131	0.09733691090538535	0.2376883361386674	0.4095148819107345	0.6821618477620264	0.957907588389056
ENSG00000159231	409.2319793190713	-0.1759916299785885	0.4318594571770452	-0.4075206112863679	0.6836256590657407	0.957907588389056
ENSG00000184351	239.7271586559173	-0.17508616994556872	0.44183223779594416	-0.39627296283081664	0.6919036706642377	0.957907588389056
ENSG00000142149	2826.571603392835	0.09130963281819293	0.2322561894099462	0.393141870837405	0.6942147002964261	0.957907588389056
ENSG00000159261	3011.6458287748405	0.07132791120416086	0.18330292665941617	0.3891258721509169	0.6971830355671444	0.957907588389056
ENSG00000280433	2174.324696028368	0.09216017649960384	0.23840321694599093	0.38657270518493997	0.6990725680166909	0.957907588389056
ENSG00000243646	3381.2348631255472	0.07196076547764638	0.18955139448754887	0.37963722541948003	0.7042147240938305	0.957907588389056
ENSG00000243927	2952.0161014823484	-0.07055893555106187	0.18746897058758263	-0.3763766095792253	0.7066369326207569	0.957907588389056
ENSG00000160223	6062.86795534813	-0.0676456926542213	0.18093478666730023	-0.37386781116119494	0.7085026656224065	0.957907588389056
ENSG00000275993	1733.73802913235	-0.07971559376067144	0.21927956195478612	-0.3635340797383945	0.7162059597724931	0.957907588389056
ENSG00000159256	5423.951864846623	0.0647843261957369	0.18743607360407857	0.3456342471864883	0.7296176049067247	0.957907588389056
ENSG00000183486	6641.953050777794	-0.05668902505545526	0.16501241484256593	-0.3435440000653332	0.7311892453679869	0.957907588389056
ENSG00000177398	10822.07664223452	-0.049089340441883206	0.1448553222978196	-0.33888530751363427	0.7346961331375779	0.957907588389056
ENSG00000156299	7076.985177262326	-0.04699453848670042	0.15053154834045962	-0.3121906271794409	0.7548956548264847	0.957907588389056
ENSG00000186965	119.22281305070285	-0.16112809557372892	0.5195804841319733	-0.31011190853889425	0.756475856680653	0.957907588389056
ENSG00000160200	8371.10995196125	0.047233529167083545	0.1524714844133129	0.30978598620477127	0.7567237091239694	0.957907588389056
ENSG00000173276	9009.678934633477	-0.04871333265021606	0.1574139946644683	-0.30945998641384903	0.7569716455053461	0.957907588389056
ENSG00000197381	17364.280409528285	-0.07336746831368576	0.2434136180860239	-0.3014106971112735	0.76310133826379	0.957907588389056
ENSG00000188992	1693.4452892627592	0.07466572726530997	0.2561863975418253	0.29145078732417845	0.7707065768599104	0.957907588389056
ENSG00000160190	4074.791245559112	0.04664177304944729	0.1608359302365118	0.28999597901327034	0.7718193137760639	0.957907588389056
ENSG00000160305	12056.932946575169	0.05380805494957762	0.1879279427343428	0.2863228009984728	0.7746308961472621	0.957907588389056
ENSG00000142178	2463.617665413456	-0.06203656843822872	0.22104885045116104	-0.280646419610923	0.778981608542051	0.957907588389056
ENSG00000156256	5930.404720136694	-0.05293424024674208	0.19503333245015433	-0.2714112484350374	0.7860747516281071	0.957907588389056
ENSG00000155307	5830.538940032751	0.05335495726202089	0.20073264978614022	0.26580109074864033	0.7903924031300426	0.957907588389056
ENSG00000159086	6888.3430502000465	-0.04484063807722932	0.16957364525283802	-0.26443164567448524	0.7914473293520979	0.957907588389056
ENSG00000156253	3143.5553329810405	0.04871243149018671	0.1960264497532225	0.24849927931414736	0.8037481276183875	0.957907588389056
ENSG00000142156	3763.5151098657057	-0.04387182651643994	0.1783895933726543	-0.24593265608712991	0.8057343641098416	0.957907588389056
ENSG00000265590	717.515088548453	-0.0667320643590718	0.2725286857898353	-0.24486253315195325	0.8065628728832632	0.957907588389056
ENSG00000157540	23810.721457919855	-0.035777391672870584	0.14698759880885223	-0.24340415084538353	0.8076923285794708	0.957907588389056
ENSG00000159140	18733.397026583403	0.0398063282405904	0.16559620757355517	0.24038188328020174	0.8100342215690215	0.957907588389056
ENSG00000241123	333.31149134767685	0.08402233322729319	0.35009664125583906	0.23999754160992492	0.8103321624306496	0.957907588389056
ENSG00000159228	1676.3788047103767	-0.0493559922340808	0.20723038767077867	-0.23816966608435503	0.8117495031865115	0.957907588389056
ENSG00000156265	7733.5681644083625	0.0431394307838812	0.18453469039651085	0.2337740979280765	0.8151603592974161	0.957907588389056
ENSG00000182093	9965.734338201582	0.036435082905350726	0.15609080739488657	0.23342234890985844	0.8154334605137692	0.957907588389056
ENSG00000242220	1685.4765748235009	-0.050582601527941605	0.2220132230248691	-0.22783598579745645	0.819773749702377	0.957907588389056
ENSG00000277117	2716.1384422368737	0.05321257359382674	0.24088761807770034	0.22090207051099892	0.8251686852101907	0.957907588389056
ENSG00000206106	112.49792053083873	-0.13135077911551235	0.6058129558671186	-0.21681738207052037	0.8283506652333106	0.957907588389056
ENSG00000171587	6203.734796889687	0.04805028268854739	0.22317056675066213	0.21530743676531364	0.8295276318947709	0.957907588389056
ENSG00000274559	341.82529835514987	0.07911225326078238	0.37551262224430143	0.21067801339927647	0.8331385323029226	0.957907588389056
ENSG00000159216	12541.024632833016	0.039104126595849165	0.186218203038786	0.2099908921777344	0.8336747815492364	0.957907588389056
ENSG00000221864	213.93895513480615	0.08404571581279194	0.40464271296267745	0.207703519970577	0.8354604690793457	0.957907588389056
ENSG00000279493	149.80111534798	-0.11191471926477548	0.5448190182494851	-0.20541632269805818	0.8372468685186278	0.957907588389056
ENSG00000185917	9443.26623498939	-0.030039864482185402	0.14724287809631992	-0.20401573828606245	0.8383412001877908	0.957907588389056
ENSG00000160194	2729.33388221951	0.04248046215173746	0.23356674263699306	0.18187718710347447	0.8556791079384727	0.957907588389056
ENSG00000182871	8750.759291445014	-0.029210972825080242	0.1610063343463628	-0.18142747578017965	0.856032054170303	0.957907588389056
ENSG00000184032	143.54275212344524	0.1027911307668033	0.5782346767021717	0.17776715044668168	0.8589058465439883	0.957907588389056
ENSG00000156261	4776.357854806358	-0.028903293980760345	0.16482704562779973	-0.17535528754199495	0.8608004715233999	0.957907588389056
ENSG00000159131	8715.34481919022	-0.027187008934560632	0.15651323850410173	-0.17370421310302223	0.8620979262874	0.957907588389056
ENSG00000244025	141.17334671502766	0.08723716727417238	0.506813094456484	0.17212887399392704	0.8633362133679766	0.957907588389056
ENSG00000160218	8653.417284455603	-0.030259136371392697	0.18000771510701152	-0.168099108159915	0.8665053109530917	0.957907588389056
ENSG00000184724	144.98359861778073	0.08855680273304412	0.5315886200104053	0.16658897387854296	0.8676934700309494	0.957907588389056
ENSG00000142207	4402.757346305046	-0.03992894423187048	0.24318445852315917	-0.16419200665353345	0.8695799934783536	0.957907588389056
ENSG00000160226	4290.787577691947	-0.02712430621399061	0.16939218956561464	-0.1601272542939999	0.8727808323573443	0.957907588389056
ENSG00000180530	7770.09729238598	0.027651562960282754	0.17407175490691262	0.15885152059890373	0.8737858565456148	0.957907588389056
ENSG00000160224	4371.901170983384	0.03387973636410371	0.21406889871630755	0.15826557041806646	0.8742475370013655	0.957907588389056
ENSG00000185658	17050.066701965206	0.02276987575671082	0.14998228251859808	0.15181710382282865	0.8793311916078025	0.9588897279913655
ENSG00000205445	662.8436488898855	-0.0409653337496931	0.28500778955165124	-0.14373408465128654	0.8857104549938873	0.9610608825737076
ENSG00000274276	5789.088924213516	-0.024596444440128516	0.18129170458183136	-0.13567330340272787	0.8920795533404604	0.9610608825737076
ENSG00000182362	2224.453262473535	0.026600259563735105	0.1994693280907944	0.13335513694429854	0.8939125239659377	0.9610608825737076
ENSG00000160256	1167.9619124397364	-0.0331258777601847	0.261912237807308	-0.1264770139704423	0.899354343114406	0.962393198940182
ENSG00000249624	1568.363401690579	-0.02378649054762274	0.21707458187597165	-0.10957750254340444	0.9127444535658866	0.9676217214676249
ENSG00000205581	7602.73236867203	-0.016924583654261253	0.15954564281693295	-0.10607988632871024	0.9155189694750335	0.9676217214676249
ENSG00000160180	829.2308047357907	-0.02436642901632142	0.24901250328691732	-0.0978522310915686	0.9220496319377864	0.9676217214676249
ENSG00000186924	115.42375248224312	0.056428483003439174	0.5848092681828845	0.0964904047755149	0.9231310942484154	0.9676217214676249
ENSG00000186970	176.99983990720798	0.039026797123604184	0.416620070626364	0.0936747887948117	0.9253674978227504	0.9676217214676249
ENSG00000160185	4447.0819510801675	-0.010119672747375212	0.17701958187106365	-0.05716696785978238	0.9544121909407791	0.9834858540216641
ENSG00000275464	3760.4730559425534	0.010615352055880073	0.19298039839133574	0.05500741082705046	0.956132559747699	0.9834858540216641
ENSG00000155304	1700.5043475212883	0.015343691230851915	0.2804141540830327	0.054717962725620954	0.9563631586154808	0.9834858540216641
ENSG00000243489	605.7477574657336	-0.020156987730730144	0.38019229937668636	-0.053017874806451655	0.9577176657066859	0.9834858540216641
